group_id,event,ambiguousflag,track_id,filename,video,frame,datetime,tagid,mergethreshold,eventid,short_interruption,complex,comment,error,to_review,labelbee_valid
547,U,,18472,5second/track_18472_5s.png,6_02_R_190807160000.cfr.mp4,70051,2019-08-07 16:58:27.900,954,5s,954__18472,,,,,,
548,U,,121,5second/track_00121_5s.png,29_02_R_190808140000.cfr.mp4,469,2019-08-08 14:00:28.250,954,5s,954__121,,,,,,
549,U,,832,5second/track_00832_5s.png,29_02_R_190808140000.cfr.mp4,4058,2019-08-08 14:03:25.300,954,5s,954__832,,,,,,
550,x,x,5975,5second/track_05975_5s.png,29_02_R_190808140000.cfr.mp4,28145,2019-08-08 14:23:28.400,980,5s,980__5975,,,stay_at_exit,,,
551,UD,,12627,5second/track_12627_5s.png,26_02_R_190808110000.cfr.mp4,51925,2019-08-08 11:45:14.350,988,5s,988__12627,,,,,,
552,UD,x,6273,5second/track_06273_5s.png,31_02_R_190808160000.cfr.mp4,17132,2019-08-08 16:14:18.250,1015,5s,1015__6273,,,stay_at_exit,,,
553,x,x,17438,5second/track_17438_5s.png,30_02_R_190808150000.cfr.mp4,59427,2019-08-08 15:49:31.350,1018,5s,1018__17438,,,stay_at_exit,,,
554,U,,13952,5second/track_13952_5s.png,29_02_R_190808140000.cfr.mp4,61564,2019-08-08 14:51:29.850,1037,5s,1037__13952,,,,,,
555,UD,,16047,5second/track_16047_5s.png,30_02_R_190808150000.cfr.mp4,54885,2019-08-08 15:45:50.500,1037,5s,1037__16047,,,,,,
556,x,x,14899,5second/track_14899_5s.png,29_02_R_190808140000.cfr.mp4,64571,2019-08-08 14:53:52.000,1092,5s,1092__14899,,,stay_at_exit,,,
557,D,,19021,5second/track_19021_5s.png,6_02_R_190807160000.cfr.mp4,71793,2019-08-07 16:59:57.900,1148,5s,1148__19021,,,,,,
558,DU,,24310,5second/track_24310_5s.png,31_02_R_190808160000.cfr.mp4,60317,2019-08-08 16:50:33.900,1245,5s,1245__24310,,,,,,
559,UD,,10754,5second/track_10754_5s.png,29_02_R_190808140000.cfr.mp4,47397,2019-08-08 14:39:34.700,1259,5s,1259__10754,,,,,,
560,U,,731,5second/track_00731_5s.png,3_02_R_190807130000.cfr.mp4,3495,2019-08-07 13:03:16.200,1268,5s,1268__731,,,,,,
561,D,,12378,5second/track_12378_5s.png,31_02_R_190808160000.cfr.mp4,27398,2019-08-08 16:22:52.700,1272,5s,1272__12378,,,disjointed,,,True
562,UD,,10720,5second/track_10720_5s.png,30_02_R_190808150000.cfr.mp4,37718,2019-08-08 15:31:38.000,1288,5s,1288__10720,,,,,,
563,UD,,2846,5second/track_02846_5s.png,6_02_R_190807160000.cfr.mp4,12125,2019-08-07 16:10:25.250,1308,5s,1308__2846,,,,,,
564,x,x,4832,5second/track_04832_5s.png,3_02_R_190807130000.cfr.mp4,36326,2019-08-07 13:30:16.750,1318,5s,1318__4832,,,stay_at_exit,,,
565,D,,13470,5second/track_13470_5s.png,4_02_R_190807140000.cfr.mp4,64565,2019-08-07 14:53:49.100,1318,5s,1318__13470,,,,,,
566,x,x,6411,5second/track_06411_5s.png,6_02_R_190807160000.cfr.mp4,27882,2019-08-07 16:23:21.000,1318,5s,1318__6411,,,stay_at_exit,,,
567,U,,13628,5second/track_13628_5s.png,31_02_R_190808160000.cfr.mp4,29578,2019-08-08 16:24:39.650,1318,5s,1318__13628,,,,,,
568,x,x,12444,5second/track_12444_5s.png,2_02_R_190807120000.cfr.mp4,59783,2019-08-07 12:49:55.050,1339,5s,1339__12444,,,stay_at_exit,,,
569,x,x,7614,5second/track_07614_5s.png,28_02_R_190808130000.cfr.mp4,35885,2019-08-08 13:29:55.300,1339,5s,1339__7614,,,stay_at_exit,,,
570,U,,348,5second/track_00348_5s.png,2_02_R_190807120000.cfr.mp4,1767,2019-08-07 12:01:29.400,1373,5s,1373__348,,,,,,
571,U,,15330,5second/track_15330_5s.png,4_02_R_190807140000.cfr.mp4,71382,2019-08-07 14:59:29.850,1373,5s,1373__15330,,,,,,
572,D,,1629,5second/track_01629_5s.png,5_02_R_190807150000.cfr.mp4,6225,2019-08-07 15:05:13.450,1373,5s,1373__1629,,,,,,
573,U,,6514,5second/track_06514_5s.png,6_02_R_190807160000.cfr.mp4,28225,2019-08-07 16:23:31.950,1373,5s,1373__6514,,,,,,
574,DU,,2621,5second/track_02621_5s.png,29_02_R_190808140000.cfr.mp4,12446,2019-08-08 14:10:31.600,1387,5s,1387__2621,,,,,,
575,DU,,6778,5second/track_06778_5s.png,30_02_R_190808150000.cfr.mp4,23415,2019-08-08 15:20:06.150,1392,5s,1392__6778,,,,,,
576,U,,20537,5second/track_20537_5s.png,31_02_R_190808160000.cfr.mp4,47039,2019-08-08 16:39:15.150,1402,5s,1402__20537,,,,,,
577,DU,,20707,5second/track_20707_5s.png,31_02_R_190808160000.cfr.mp4,47481,2019-08-08 16:39:40.800,1402,5s,1402__20707,,,,,,
578,DU,,20791,5second/track_20791_5s.png,31_02_R_190808160000.cfr.mp4,47717,2019-08-08 16:39:59.600,1402,5s,1402__20791_20812_20852_20874,,True,disjointed,True,,True
579,U,,20986,5second/track_20986_5s.png,31_02_R_190808160000.cfr.mp4,48278,2019-08-08 16:40:16.000,1402,5s,1402__20986,,,,,,
580,DU,,1302,5second/track_01302_5s.png,31_02_R_190808160000.cfr.mp4,4229,2019-08-08 16:03:43.100,1403,5s,1403__1302_1326_1356,x,,,,,
581,DU,,1546,5second/track_01546_5s.png,31_02_R_190808160000.cfr.mp4,5126,2019-08-08 16:04:21.450,1403,5s,1403__1546,,,,,,
582,D,,2263,5second/track_02263_5s.png,31_02_R_190808160000.cfr.mp4,7336,2019-08-08 16:06:10.850,1403,5s,1403__2263,,,,,,
583,UD,,2401,5second/track_02401_5s.png,31_02_R_190808160000.cfr.mp4,7746,2019-08-08 16:06:28.650,1403,5s,1403__2401,,,,,,
584,UD,,2506,5second/track_02506_5s.png,31_02_R_190808160000.cfr.mp4,8020,2019-08-08 16:06:56.150,1403,5s,1403__2506,,,,,,
585,UD,,3382,5second/track_03382_5s.png,31_02_R_190808160000.cfr.mp4,10409,2019-08-08 16:08:44.800,1403,5s,1403__3382,,,,,,
586,U,,3704,5second/track_03704_5s.png,31_02_R_190808160000.cfr.mp4,11261,2019-08-08 16:09:28.400,1403,5s,1403__3704,,,,,,
587,D,,3989,5second/track_03989_5s.png,31_02_R_190808160000.cfr.mp4,12024,2019-08-08 16:10:03.850,1403,5s,1403__3989,,,,,,
588,U,,4452,5second/track_04452_5s.png,31_02_R_190808160000.cfr.mp4,13077,2019-08-08 16:10:55.250,1403,5s,1403__4452,,,,,,
589,D,,5603,5second/track_05603_5s.png,31_02_R_190808160000.cfr.mp4,15716,2019-08-08 16:13:06.650,1403,5s,1403__5603,,,,,,
590,UD,,5713,5second/track_05713_5s.png,31_02_R_190808160000.cfr.mp4,15940,2019-08-08 16:13:19.550,1403,5s,1403__5713,,,,,,
591,U,,7280,5second/track_07280_5s.png,31_02_R_190808160000.cfr.mp4,19229,2019-08-08 16:16:06.100,1403,5s,1403__7280,,,,,,
592,D,,17271,5second/track_17271_5s.png,31_02_R_190808160000.cfr.mp4,37634,2019-08-08 16:31:23.200,1403,5s,1403__17271,,,,,,
593,UD,,17539,5second/track_17539_5s.png,31_02_R_190808160000.cfr.mp4,38345,2019-08-08 16:32:08.400,1403,5s,1403__17539_17618,x,,,,,
594,,,18104,5second/track_18104_5s.png,31_02_R_190808160000.cfr.mp4,39729,2019-08-08 16:33:13.150,1403,5s,1403__18104,,,,,,
595,,,18132,5second/track_18132_5s.png,31_02_R_190808160000.cfr.mp4,39832,2019-08-08 16:33:18.300,1403,5s,1403__18132,,,,,,
596,D,,18504,5second/track_18504_5s.png,31_02_R_190808160000.cfr.mp4,40773,2019-08-08 16:34:04.950,1403,5s,1403__18504,,,,,,
597,U,,18785,5second/track_18785_5s.png,31_02_R_190808160000.cfr.mp4,41511,2019-08-08 16:34:39.000,1403,5s,1403__18785,,,,,,
598,D,,4150,5second/track_04150_5s.png,4_02_R_190807140000.cfr.mp4,23691,2019-08-07 14:19:46.650,1412,5s,1412__4150,,,,,,
599,D,,14724,5second/track_14724_5s.png,6_02_R_190807160000.cfr.mp4,58866,2019-08-07 16:49:07.400,1414,5s,1414__14724,,,,,,
600,D,,14875,5second/track_14875_5s.png,6_02_R_190807160000.cfr.mp4,59357,2019-08-07 16:49:32.400,1414,5s,1414__14875,,,,,,
601,D,,16136,5second/track_16136_5s.png,31_02_R_190808160000.cfr.mp4,34945,2019-08-08 16:29:08.950,1414,5s,1414__16136,,,,,,
602,U,,14136,5second/track_14136_5s.png,31_02_R_190808160000.cfr.mp4,30570,2019-08-08 16:25:30.000,1439,5s,1439__14136,,,,,,
603,D,,5482,5second/track_05482_5s.png,26_02_R_190808110000.cfr.mp4,20571,2019-08-08 11:17:18.750,1447,5s,1447__5482,,,,,,
604,D,,16128,5second/track_16128_5s.png,26_02_R_190808110000.cfr.mp4,67839,2019-08-08 11:56:32.850,1473,5s,1473__16128,,,,,,
605,D,,13205,5second/track_13205_5s.png,27_02_R_190808120000.cfr.mp4,49268,2019-08-08 12:41:04.500,1473,5s,1473__13205,,,,,,
606,D,,13738,5second/track_13738_5s.png,1_02_R_190807110000.cfr.mp4,71189,2019-08-07 11:59:20.000,1508,5s,1508__13738,,,,,,
607,D,,11104,5second/track_11104_5s.png,4_02_R_190807140000.cfr.mp4,55209,2019-08-07 14:46:02.100,1508,5s,1508__11104,,,,,,
608,D,,3040,5second/track_03040_5s.png,26_02_R_190808110000.cfr.mp4,11277,2019-08-08 11:09:25.150,1508,5s,1508__3040,,,,,,
609,U,,11276,5second/track_11276_5s.png,26_02_R_190808110000.cfr.mp4,45710,2019-08-08 11:38:07.800,1508,5s,1508__11276,,,,,,
610,D,,8412,5second/track_08412_5s.png,27_02_R_190808120000.cfr.mp4,31464,2019-08-08 12:26:16.650,1508,5s,1508__8412,,,,,,
611,U,,877,5second/track_00877_5s.png,29_02_R_190808140000.cfr.mp4,4327,2019-08-08 14:03:37.450,1508,5s,1508__877,,,,,,
612,D,,1731,5second/track_01731_5s.png,29_02_R_190808140000.cfr.mp4,8518,2019-08-08 14:07:06.850,1508,5s,1508__1731,,,,,,
613,D,,21523,5second/track_21523_5s.png,31_02_R_190808160000.cfr.mp4,49930,2019-08-08 16:41:38.800,1508,5s,1508__21523,,,,,,
614,UD,x,16763,5second/track_16763_5s.png,30_02_R_190808150000.cfr.mp4,57138,2019-08-08 15:47:39.950,1518,5s,1518__16763,,,stay_at_exit,,,
615,D,,11626,5second/track_11626_5s.png,26_02_R_190808110000.cfr.mp4,46976,2019-08-08 11:39:10.250,1546,5s,1546__11626,,,,,,
616,UD,,14229,5second/track_14229_5s.png,5_02_R_190807150000.cfr.mp4,62270,2019-08-07 15:52:32.250,1567,5s,1567__14229,,,,,,
617,x,x,10406,5second/track_10406_5s.png,29_02_R_190808140000.cfr.mp4,45717,2019-08-08 14:38:06.000,1587,5s,1587__10406,,,stay_at_exit,,,
618,UD,x,6108,5second/track_06108_5s.png,30_02_R_190808150000.cfr.mp4,21264,2019-08-08 15:17:45.550,1604,5s,1604__6108,,,stay_at_exit,,,
619,D,,9642,5second/track_09642_5s.png,27_02_R_190808120000.cfr.mp4,35537,2019-08-08 12:29:49.350,1640,5s,1640__9642_9664,,,u-turn in trajectory,,,
620,UD,x,9920,5second/track_09920_5s.png,27_02_R_190808120000.cfr.mp4,36578,2019-08-08 12:30:34.900,1640,5s,1640__9920,,,stay_at_exit,,,
621,U,,9996,5second/track_09996_5s.png,27_02_R_190808120000.cfr.mp4,36836,2019-08-08 12:30:45.550,1640,5s,1640__9996,,,,,,
622,DU,,10066,5second/track_10066_5s.png,27_02_R_190808120000.cfr.mp4,37054,2019-08-08 12:31:00.800,1640,5s,1640__10066,,,,,,
623,DU,,10200,5second/track_10200_5s.png,27_02_R_190808120000.cfr.mp4,37514,2019-08-08 12:31:23.750,1640,5s,1640__10200_10241,,,,,,
624,DU,,10283,5second/track_10283_5s.png,27_02_R_190808120000.cfr.mp4,37776,2019-08-08 12:31:45.900,1640,5s,1640__10283,,,,,,
625,D,,10481,5second/track_10481_5s.png,27_02_R_190808120000.cfr.mp4,38396,2019-08-08 12:32:17.350,1640,5s,1640__10481,,,,,,
626,UD,,10654,5second/track_10654_5s.png,27_02_R_190808120000.cfr.mp4,38945,2019-08-08 12:32:50.650,1640,5s,1640__10654,,,,,,
627,U,,10845,5second/track_10845_5s.png,27_02_R_190808120000.cfr.mp4,39704,2019-08-08 12:33:39.650,1640,5s,1640__10845,,,,,,
628,x,x,11757,5second/track_11757_5s.png,27_02_R_190808120000.cfr.mp4,43217,2019-08-08 12:36:01.600,1640,5s,1640__11757,,,stay_at_entrance,,,
629,D,,12348,5second/track_12348_5s.png,27_02_R_190808120000.cfr.mp4,45544,2019-08-08 12:38:21.750,1640,5s,1640__12348_12358,,,,,,
630,U,,12454,5second/track_12454_5s.png,27_02_R_190808120000.cfr.mp4,46169,2019-08-08 12:38:32.800,1640,5s,1640__12454,,,,,,
631,DU,,12517,5second/track_12517_5s.png,27_02_R_190808120000.cfr.mp4,46456,2019-08-08 12:38:52.150,1640,5s,1640__12517,,,,,,
632,DU,,12681,5second/track_12681_5s.png,27_02_R_190808120000.cfr.mp4,47157,2019-08-08 12:39:25.550,1640,5s,1640__12681,,,,,,
633,x,x,13109,5second/track_13109_5s.png,27_02_R_190808120000.cfr.mp4,48788,2019-08-08 12:40:41.000,1640,5s,1640__13109,,,stay_at_entrance,,,
634,D,,13300,5second/track_13300_5s.png,27_02_R_190808120000.cfr.mp4,49601,2019-08-08 12:41:25.700,1640,5s,1640__13300,,,,,,
635,x,x,13445,5second/track_13445_5s.png,27_02_R_190808120000.cfr.mp4,50089,2019-08-08 12:41:47.500,1640,5s,1640__13445,,,stay_at_exit,,,
636,U,,13776,5second/track_13776_5s.png,27_02_R_190808120000.cfr.mp4,51281,2019-08-08 12:42:47.750,1640,5s,1640__13776,,,,,,
637,DU,x,16480,5second/track_16480_5s.png,27_02_R_190808120000.cfr.mp4,63096,2019-08-08 12:52:55.100,1640,5s,1640__16480_16513,,,stay_at_entrance,,,
638,D,,16621,5second/track_16621_5s.png,27_02_R_190808120000.cfr.mp4,63827,2019-08-08 12:53:23.450,1640,5s,1640__16621,,,,,,
639,U,,16688,5second/track_16688_5s.png,27_02_R_190808120000.cfr.mp4,64198,2019-08-08 12:53:36.350,1640,5s,1640__16688,,,,,,
640,D,,16896,5second/track_16896_5s.png,27_02_R_190808120000.cfr.mp4,65243,2019-08-08 12:54:30.250,1640,5s,1640__16896,,,,,,
641,U,,17736,5second/track_17736_5s.png,27_02_R_190808120000.cfr.mp4,69477,2019-08-08 12:58:03.850,1640,5s,1640__17736_17758,x,,,,,
642,D,,17798,5second/track_17798_5s.png,27_02_R_190808120000.cfr.mp4,69787,2019-08-08 12:58:13.750,1640,5s,1640__17798,,,,,,
643,U,,18319,5second/track_18319_5s.png,27_02_R_190808120000.cfr.mp4,71689,2019-08-08 12:59:50.800,1640,5s,1640__18319,,,,,,
644,D,,55,5second/track_00055_5s.png,28_02_R_190808130000.cfr.mp4,106,2019-08-08 13:00:10.600,1640,5s,1640__55_73,,,,,,
645,D,,13517,5second/track_13517_5s.png,28_02_R_190808130000.cfr.mp4,58310,2019-08-08 13:48:37.900,1640,5s,1640__13517,,,,,,
646,UD,,14507,5second/track_14507_5s.png,28_02_R_190808130000.cfr.mp4,62165,2019-08-08 13:52:06.700,1640,5s,1640__14507_14516_14527_14533,x,,,,,
647,D,,3410,5second/track_03410_5s.png,26_02_R_190808110000.cfr.mp4,12684,2019-08-08 11:10:36.000,1686,5s,1686__3410,,,,,,
648,U,,4149,5second/track_04149_5s.png,26_02_R_190808110000.cfr.mp4,15189,2019-08-08 11:12:41.600,1686,5s,1686__4149,,,,,,
649,x,x,2523,5second/track_02523_5s.png,1_02_R_190807110000.cfr.mp4,11174,2019-08-07 11:09:20.700,1697,5s,1697__2523,,,end_on_ramp,True,,True
650,U,True,2526,5second/track_02526_5s.png,1_02_R_190807110000.cfr.mp4,11188,2019-08-07 11:09:22.900,1697,5s,1697__2526_2530_2534,,,disjointed,True,,True
651,DU,,2539,5second/track_02539_5s.png,1_02_R_190807110000.cfr.mp4,11240,2019-08-07 11:09:36.050,1697,5s,1697__2539_2564_2583,,,,False,,True
652,D,,2638,5second/track_02638_5s.png,1_02_R_190807110000.cfr.mp4,11702,2019-08-07 11:10:04.200,1697,5s,1697__2638,,,,,,
653,U,,2748,5second/track_02748_5s.png,1_02_R_190807110000.cfr.mp4,12208,2019-08-07 11:10:15.650,1697,5s,1697__2748,,,,,,
654,DU,x,2822,5second/track_02822_5s.png,1_02_R_190807110000.cfr.mp4,12563,2019-08-07 11:10:31.750,1697,5s,1697__2822_2831,,,stay_at_entrance,,,
655,DU,,2872,5second/track_02872_5s.png,1_02_R_190807110000.cfr.mp4,12791,2019-08-07 11:10:57.350,1697,5s,1697__2872,,,,,,
656,U,,2873,5second/track_02873_5s.png,1_02_R_190807110000.cfr.mp4,12795,2019-08-07 11:10:47.750,1697,5s,1697__2873_2900,,,disjointed,True,,True
657,D,,2902,5second/track_02902_5s.png,1_02_R_190807110000.cfr.mp4,12880,2019-08-07 11:10:57.000,1697,5s,1697__2902,,,,,,
658,x,True,2924,5second/track_02924_5s.png,1_02_R_190807110000.cfr.mp4,12965,2019-08-07 11:10:48.400,1697,5s,1697__2924,,,,,,
659,x,x,3011,5second/track_03011_5s.png,1_02_R_190807110000.cfr.mp4,13293,2019-08-07 11:11:05.950,1697,5s,1697__3011_3012,,,stay_at_entrance,,,
660,DU,,3029,5second/track_03029_5s.png,1_02_R_190807110000.cfr.mp4,13451,2019-08-07 11:11:21.750,1697,5s,1697__3029_3042,,,,,,
661,DU,,3097,5second/track_03097_5s.png,1_02_R_190807110000.cfr.mp4,13997,2019-08-07 11:11:42.200,1697,5s,1697__3097,,,,,,
662,D,,3219,5second/track_03219_5s.png,1_02_R_190807110000.cfr.mp4,14586,2019-08-07 11:12:21.400,1697,5s,1697__3219_3258,,,,,,
663,x,x,3357,5second/track_03357_5s.png,1_02_R_190807110000.cfr.mp4,15215,2019-08-07 11:12:47.750,1697,5s,1697__3357_3368_3375,,,stay_at_entrance,,,
664,DU,,3405,5second/track_03405_5s.png,1_02_R_190807110000.cfr.mp4,15461,2019-08-07 11:13:00.350,1697,5s,1697__3405,,,,,,
665,D,,3534,5second/track_03534_5s.png,1_02_R_190807110000.cfr.mp4,16032,2019-08-07 11:13:50.250,1697,5s,1697__3534_3582,x,x,u-turn in trajectory,,,
666,U,,3701,5second/track_03701_5s.png,1_02_R_190807110000.cfr.mp4,16726,2019-08-07 11:14:16.750,1697,5s,1697__3701_3708_3729,x,x,complex u-turn,,,
667,D,,3772,5second/track_03772_5s.png,1_02_R_190807110000.cfr.mp4,17333,2019-08-07 11:14:33.000,1697,5s,1697__3772,,,,,,
668,D,,2548,5second/track_02548_5s.png,6_02_R_190807160000.cfr.mp4,10889,2019-08-07 16:09:06.350,1697,5s,1697__2548,,,,,,
669,U,,10605,5second/track_10605_5s.png,6_02_R_190807160000.cfr.mp4,44938,2019-08-07 16:37:31.950,1697,5s,1697__10605,,,,,,
670,D,,3539,5second/track_03539_5s.png,26_02_R_190808110000.cfr.mp4,13126,2019-08-08 11:10:58.300,1697,5s,1697__3539,,,,,,
671,DU,,8768,5second/track_08768_5s.png,30_02_R_190808150000.cfr.mp4,31413,2019-08-08 15:26:22.500,1697,5s,1697__8768,,,,,,
672,D,,20276,5second/track_20276_5s.png,30_02_R_190808150000.cfr.mp4,68895,2019-08-08 15:57:34.600,1697,5s,1697__20276_20327,x,,,,,
673,x,x,20435,5second/track_20435_5s.png,30_02_R_190808150000.cfr.mp4,69372,2019-08-08 15:58:08.750,1697,5s,1697__20435_20532,,,,,,
674,DU,,2812,5second/track_02812_5s.png,5_02_R_190807150000.cfr.mp4,10661,2019-08-07 15:09:59.350,1713,5s,1713__2812,,,,,,
675,D,,10782,5second/track_10782_5s.png,4_02_R_190807140000.cfr.mp4,53724,2019-08-07 14:44:50.250,1741,5s,1741__10782,,,,,,
676,D,,3679,5second/track_03679_5s.png,26_02_R_190808110000.cfr.mp4,13646,2019-08-08 11:11:24.200,1741,5s,1741__3679,,,,,,
677,D,,1367,5second/track_01367_5s.png,28_02_R_190808130000.cfr.mp4,6042,2019-08-08 13:05:03.800,1741,5s,1741__1367,,,,,,
678,D,,1590,5second/track_01590_5s.png,29_02_R_190808140000.cfr.mp4,7692,2019-08-08 14:06:25.600,1741,5s,1741__1590,,,,,,
679,D,,6769,5second/track_06769_5s.png,30_02_R_190808150000.cfr.mp4,23372,2019-08-08 15:19:29.850,1741,5s,1741__6769,,,,,,
680,D,,9332,5second/track_09332_5s.png,31_02_R_190808160000.cfr.mp4,22625,2019-08-08 16:18:53.000,1774,5s,1774__9332,,,,,,
681,U,,4674,5second/track_04674_5s.png,27_02_R_190808120000.cfr.mp4,19097,2019-08-08 12:17:19.450,1796,5s,1796__4674,,,,,,
682,x,x,11011,5second/track_11011_5s.png,1_02_R_190807110000.cfr.mp4,56204,2019-08-07 11:46:52.000,1802,5s,1802__11011,,,stay_at_exit,,,
683,x,x,982,5second/track_00982_5s.png,1_02_R_190807110000.cfr.mp4,4264,2019-08-07 11:03:33.500,1849,5s,1849__982,,,stay_at_exit,,,
684,D,,12098,5second/track_12098_5s.png,29_02_R_190808140000.cfr.mp4,54334,2019-08-08 14:46:58.250,1869,5s,1869__12098,,,,,,
685,x,x,10786,5second/track_10786_5s.png,28_02_R_190808130000.cfr.mp4,47658,2019-08-08 13:39:43.200,1870,5s,1870__10786,,,stay_at_exit,,,
686,D,,10022,5second/track_10022_5s.png,30_02_R_190808150000.cfr.mp4,35609,2019-08-08 15:30:11.200,1870,5s,1870__10022,,,,,,
687,x,x,6073,5second/track_06073_5s.png,1_02_R_190807110000.cfr.mp4,30942,2019-08-07 11:25:50.700,1900,5s,1900__6073,,,stay_at_exit,,,
688,x,x,13059,5second/track_13059_5s.png,4_02_R_190807140000.cfr.mp4,63117,2019-08-07 14:52:41.300,1907,5s,1907__13059,,,end_on_ramp,False,,True
689,x,True,13082,5second/track_13082_5s.png,4_02_R_190807140000.cfr.mp4,63180,2019-08-07 14:52:39.750,1907,5s,1907__13082,,,,,,True
690,UD,,13152,5second/track_13152_5s.png,4_02_R_190807140000.cfr.mp4,63450,2019-08-07 14:53:02.900,1907,5s,1907__13152_13169,,,,,,
691,x,x,13337,5second/track_13337_5s.png,4_02_R_190807140000.cfr.mp4,64126,2019-08-07 14:53:33.000,1907,5s,1907__13337,,,stay_at_exit,,,
692,U,,15045,5second/track_15045_5s.png,4_02_R_190807140000.cfr.mp4,70354,2019-08-07 14:58:48.350,1907,5s,1907__15045_15088,x,,,,,
693,x,x,15175,5second/track_15175_5s.png,4_02_R_190807140000.cfr.mp4,70760,2019-08-07 14:59:05.650,1907,5s,1907__15175,,,stay_at_entrance,,,
694,U,,6743,5second/track_06743_5s.png,5_02_R_190807150000.cfr.mp4,28532,2019-08-07 15:24:05.800,1922,5s,1922__6743,,,,,,
695,x,x,5,5second/track_00005_5s.png,3_02_R_190807130000.cfr.mp4,6,2019-08-07 13:00:00.350,1950,5s,1950__5,,,stay_at_exit,,,
696,x,x,14297,5second/track_14297_5s.png,26_02_R_190808110000.cfr.mp4,59816,2019-08-08 11:49:51.400,1951,5s,1951__14297,,,stay_at_exit,,,
697,x,x,20471,5second/track_20471_5s.png,31_02_R_190808160000.cfr.mp4,46808,2019-08-08 16:39:00.600,1951,5s,1951__20471,,,stay_at_exit,,,
698,D,,2759,5second/track_02759_5s.png,30_02_R_190808150000.cfr.mp4,9500,2019-08-08 15:07:55.950,1953,5s,1953__2759,,,,,,
699,U,,10552,5second/track_10552_5s.png,30_02_R_190808150000.cfr.mp4,37251,2019-08-08 15:31:08.450,1954,5s,1954__10552,,,,,,
700,U,,3741,5second/track_03741_5s.png,31_02_R_190808160000.cfr.mp4,11360,2019-08-08 16:09:36.400,1989,5s,1989__3741,,,,,,
701,x,x,8796,5second/track_08796_5s.png,4_02_R_190807140000.cfr.mp4,45610,2019-08-07 14:38:00.500,2003,5s,2003__8796,,,stay_at_exit,,,
702,UD,x,11440,5second/track_11440_5s.png,28_02_R_190808130000.cfr.mp4,49731,2019-08-08 13:41:29.800,2096,5s,2096__11440,,,stay_at_exit,,,
703,DU,,165,5second/track_00165_5s.png,1_02_R_190807110000.cfr.mp4,784,2019-08-07 11:00:41.600,2129,5s,2129__165,,,,,,
704,x,x,5694,5second/track_05694_5s.png,28_02_R_190808130000.cfr.mp4,26748,2019-08-08 13:22:17.550,2129,5s,2129__5694,,,stay_at_exit,,,
705,D,,2729,5second/track_02729_5s.png,2_02_R_190807120000.cfr.mp4,11455,2019-08-07 12:09:35.350,2140,5s,2140__2729,,,,,,
706,D,,1422,5second/track_01422_5s.png,3_02_R_190807130000.cfr.mp4,8719,2019-08-07 13:07:17.750,2140,5s,2140__1422,,,,,,
707,D,,9167,5second/track_09167_5s.png,4_02_R_190807140000.cfr.mp4,47356,2019-08-07 14:39:31.850,2140,5s,2140__9167,,,,,,
708,x,x,1569,5second/track_01569_5s.png,30_02_R_190808150000.cfr.mp4,5530,2019-08-08 15:04:37.450,2203,5s,2203__1569,,,stay_at_exit,,,
709,DU,,13921,5second/track_13921_5s.png,4_02_R_190807140000.cfr.mp4,66145,2019-08-07 14:55:23.500,2230,5s,2230__13921,,,,,,
710,x,x,11516,5second/track_11516_5s.png,26_02_R_190808110000.cfr.mp4,46571,2019-08-08 11:38:48.650,2248,5s,2248__11516,,,stay_at_exit,,,
711,DU,,13812,5second/track_13812_5s.png,1_02_R_190807110000.cfr.mp4,71519,2019-08-07 11:59:44.700,2253,5s,2253__13812,,,,,,
712,DU,,10241,5second/track_10241_5s.png,26_02_R_190808110000.cfr.mp4,40744,2019-08-08 11:34:19.200,2262,5s,2262__10241,,,,,,
713,D,,2066,5second/track_02066_5s.png,1_02_R_190807110000.cfr.mp4,9322,2019-08-07 11:07:47.950,2289,5s,2289__2066,,,,,,
714,U,,9499,5second/track_09499_5s.png,1_02_R_190807110000.cfr.mp4,48338,2019-08-07 11:40:18.100,2289,5s,2289__9499,,,,,,
715,U,,6080,5second/track_06080_5s.png,4_02_R_190807140000.cfr.mp4,33477,2019-08-07 14:28:02.450,2289,5s,2289__6080,,,,,,
716,x,x,9011,5second/track_09011_5s.png,4_02_R_190807140000.cfr.mp4,46695,2019-08-07 14:38:55.250,2289,5s,2289__9011,,,stay_at_exit,,,
717,x,x,14755,5second/track_14755_5s.png,5_02_R_190807150000.cfr.mp4,64227,2019-08-07 15:53:32.000,2289,5s,2289__14755,,,stay_at_exit,,,
718,U,,5795,5second/track_05795_5s.png,6_02_R_190807160000.cfr.mp4,24871,2019-08-07 16:20:46.150,2289,5s,2289__5795,,,,,,
719,U,,9118,5second/track_09118_5s.png,6_02_R_190807160000.cfr.mp4,39320,2019-08-07 16:32:48.000,2289,5s,2289__9118,,,,,,
